2017-11-23 15:39:31 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@9515790] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2017-11-23 15:39:31 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:31 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:31 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:40 INFO  LogFilter:47 - Username: shopuser; URL: /profile.jsp; Params: 
2017-11-23 15:39:40 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:40 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:40 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:43 INFO  LogFilter:47 - Username: shopuser; URL: /profile.jsp; Params: 
2017-11-23 15:39:43 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:43 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:43 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:44 INFO  LogFilter:47 - Username: shopuser; URL: /profile.jsp; Params: 
2017-11-23 15:39:44 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:44 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
2017-11-23 15:39:44 WARN  deprecation:1813 - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
2017-11-23 15:39:44 INFO  LogFilter:47 - Username: shopuser; URL: /comments; Params: 
